name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
NORMAL LIFE OF INDIANA,15G592,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"107 A VILLA CT
BRAZIL, IN 47834",812 234-3454,"107 A VILLA CT
BRAZIL, IN 47834",1991-03-22,8,No,For Profit,"Vol-Merg, Close",2019-08-15,NORMAL LIFE OF INDIANA,True
REM-INDIANA INC,15G593,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3142 62ND PL E
HOBART, IN 46342",219 947-4865,"3142 62ND PL E
HOBART, IN 46342",1991-03-26,8,No,For Profit,,,REM-INDIANA INC,False
REHABILITATION CENTER DEVELOPMENTAL SERVICES,15G596,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1426 S ALVORD LN
EVANSVILLE, IN 47714",812 473-1552,"1426 S ALVORD LN
EVANSVILLE, IN 47714",1991-04-22,8,No,Non-Profit,,,REHABILITATION CENTER DEVELOPMENTAL SERVICES,False
ADEC INC,15G597,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"62836 PLANEVILLE AVE
GOSHEN, IN 46526",574 848-7453,"62836 PLANEVILLE AVE
GOSHEN, IN 46526",1991-04-12,8,No,Government,,,ADEC INC,False
REM-INDIANA INC,15G599,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"860 W 65TH LN
MERRILLVILLE, IN 46410",219 736-1389,"860 W 65TH LN
MERRILLVILLE, IN 46410",1991-05-13,8,No,For Profit,,,REM-INDIANA INC,False
TANGRAM INC,15G601,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4516 E THOMPSON RD
INDIANAPOLIS, IN 46237",317 571-1042,"4516 E THOMPSON RD
INDIANAPOLIS, IN 46237",1991-05-24,6,No,Non-Profit,"Vol-Merg, Close",2019-04-10,TANGRAM INC,False
ABILITIES SERVICES INC,15G602,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"850 MAPLELEAF DR
FRANKFORT, IN 46041",765 659-4631,"850 MAPLELEAF DR
FRANKFORT, IN 46041",1991-05-17,8,No,Non-Profit,,,ABILITIES SERVICES INC,False
LIFE DESIGNS INC,15G604,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"339 W JEFFERSON ST
SPENCER, IN 47460",812 829-1833,"339 W JEFFERSON ST
SPENCER, IN 47460",1991-06-11,6,No,Non-Profit,,,LIFE DESIGNS INC,False
BENCHMARK HUMAN SERVICES,15G605,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"8810 ABOITE CENTER RD
FORT WAYNE, IN 46804",260 744-6145,"8810 ABOITE CENTER RD
FORT WAYNE, IN 46804",1991-06-18,8,No,For Profit,,,BENCHMARK HUMAN SERVICES,False
REM-INDIANA INC,15G606,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3025 GREENHILLS LN S
INDIANAPOLIS, IN 46222",317 925-5951,"3025 GREENHILLS LN S
INDIANAPOLIS, IN 46222",1991-06-28,8,No,Non-Profit,,,REM-INDIANA INC,False
IN-PACT INC,15G608,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"132 BERENS ST
DYER, IN 46311",219 865-0253,"132 BERENS ST
DYER, IN 46311",1991-07-22,5,No,Non-Profit,,,IN-PACT INC,False
LIFE DESIGNS INC,15G610,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2727 N DUNN
BLOOMINGTON, IN 47408",812 323-9943,"2727 N DUNN
BLOOMINGTON, IN 47408",1991-06-07,6,No,Non-Profit,,,LIFE DESIGNS INC,False
BLUE RIVER SERVICES INC,15G611,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"281 MCGRAIN ST
CORYDON, IN 47112",812 738-7904,"281 MCGRAIN ST
CORYDON, IN 47112",1991-08-26,8,No,Non-Profit,,,BLUE RIVER SERVICES INC,False
CARDINAL SERVICES INC OF INDIANA,15G612,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"301 S WESTERN
LOGANSPORT, IN 46947",574 732-0983,"301 S WESTERN
LOGANSPORT, IN 46947",1991-09-20,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
"ARC SOUTHWEST INDIANA, THE",15G613,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"116 N 8TH ST
PRINCETON, IN 47670",812 386-6312,"116 N 8TH ST
PRINCETON, IN 47670",1991-09-20,8,No,Non-Profit,,,"ARC SOUTHWEST INDIANA, THE",False
CARDINAL SERVICES INC OF INDIANA,15G615,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"511 E SOUTH ST
BREMEN, IN 46506",574 935-4022,"511 E SOUTH ST
BREMEN, IN 46506",1991-10-21,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
PATHFINDER SERVICES INC,15G617,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"607 MEADOWDALE DR
NORTH MANCHESTER, IN 46962",800 833-1571,"607 MEADOWDALE DR
NORTH MANCHESTER, IN 46962",1991-10-30,8,No,Non-Profit,,,PATHFINDER SERVICES INC,False
REM-INDIANA INC,15G618,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"10606 HAVERSTICK
CARMEL, IN 46032",317 571-8927,"10606 HAVERSTICK
CARMEL, IN 46032",1991-10-11,8,No,For Profit,,,REM-INDIANA INC,False
IN-PACT INC,15G619,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"605 SHERWOOD ST
CROWN POINT, IN 46307",219 662-1905,"605 SHERWOOD ST
CROWN POINT, IN 46307",1991-11-22,5,No,Non-Profit,,,IN-PACT INC,False
PEAK COMMUNITY SERVICES INC,15G620,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1625 HIGH ST
LOGANSPORT, IN 46947",574 753-4104,"1625 HIGH ST
LOGANSPORT, IN 46947",1991-12-18,6,No,Non-Profit,,,PEAK COMMUNITY SERVICES INC,False
NORMAL LIFE OF INDIANA,15G621,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4217 N 13 1/2 ST
TERRE HAUTE, IN 47805",812 234-3454,"4217 N 13 1/2 ST
TERRE HAUTE, IN 47805",1991-12-06,6,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
KNOX COUNTY ASSOCIATION FOR REMARKABLE CITIZENS,15G623,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"410 LIBERTY
BICKNELL, IN 47512",812 895-0059,"410 LIBERTY
BICKNELL, IN 47512",1991-12-09,7,No,Non-Profit,,,KNOX COUNTY ASSOCIATION FOR REMARKABLE CITIZENS,False
REM-INDIANA INC,15G625,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3705 E 116TH ST
CARMEL, IN 46032",317 208-7734,"3705 E 116TH ST
CARMEL, IN 46032",1992-04-02,8,No,For Profit,,,REM-INDIANA INC,False
PEAK COMMUNITY SERVICES INC,15G626,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1141 19TH ST
LOGANSPORT, IN 46947",574 753-4104,"1141 19TH ST
LOGANSPORT, IN 46947",1992-06-15,6,No,Non-Profit,,,PEAK COMMUNITY SERVICES INC,False
COMMUNITY ALTERNATIVES-ADEPT,15G627,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"8044 DARTMOUTH RD
INDIANAPOLIS, IN 46260",317 570-5903,"8044 DARTMOUTH RD
INDIANAPOLIS, IN 46260",1992-06-22,6,No,Non-Profit,,,COMMUNITY ALTERNATIVES-ADEPT,True
ABILITIES SERVICES INC,15G628,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2 FREEMAN DR
ROSSVILLE, IN 46065",765 379-3818,"2 FREEMAN DR
ROSSVILLE, IN 46065",1992-08-20,8,No,For Profit,,,ABILITIES SERVICES INC,False
"PALADIN, INC",15G631,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1738 FIFTH ST
LA PORTE, IN 46350",219 324-0656,"1738 FIFTH ST
LA PORTE, IN 46350",1992-09-21,8,No,Government,,,"PALADIN, INC",False
CARDINAL SERVICES INC OF INDIANA,15G632,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"211 S BIRKEY
BREMEN, IN 46506",574 935-4022,"211 S BIRKEY
BREMEN, IN 46506",1992-09-17,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
STONE BELT ARC INC,15G634,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4100 DECKARD DR
BLOOMINGTON, IN 47408",812 333-1526,"4100 DECKARD DR
BLOOMINGTON, IN 47408",1992-11-13,5,No,Non-Profit,,,STONE BELT ARC INC,False
CORVILLA INC,15G636,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3202 S FELLOWS
SOUTH BEND, IN 46614",574 289-9779,"3202 S FELLOWS
SOUTH BEND, IN 46614",1992-12-31,8,No,Non-Profit,,,CORVILLA INC,False
STONE BELT ARC INC,15G637,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"214 E SOUTHERN DR
BLOOMINGTON, IN 47401",812 332-9959,"214 E SOUTHERN DR
BLOOMINGTON, IN 47401",1993-01-16,6,No,Non-Profit,,,STONE BELT ARC INC,False
DEVELOPMENTAL SERVICES INC,15G639,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"426 E MONTGOMERY RD.
GREENSBURG, IN 47240",812 376-9404,"426 E MONTGOMERY RD.
GREENSBURG, IN 47240",1993-02-04,6,No,Non-Profit,,,DEVELOPMENTAL SERVICES INC,False
OPPORTUNITY ENTERPRISES INC,15G640,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3102 AIRPORT RD
PORTAGE, IN 46368",219 464-9621,"3102 AIRPORT RD
PORTAGE, IN 46368",1993-03-19,6,No,Non-Profit,,,OPPORTUNITY ENTERPRISES INC,False
PEAK COMMUNITY SERVICES INC,15G641,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1711 TREEN ST
LOGANSPORT, IN 46947",574 753-4104,"1711 TREEN ST
LOGANSPORT, IN 46947",1993-03-05,6,No,Non-Profit,,,PEAK COMMUNITY SERVICES INC,False
BLUE RIVER SERVICES INC,15G642,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7789 APPLE ORCHARD LANE NE
NEW SALISBURY, IN 47161",812 364-4105,"7789 APPLE ORCHARD LANE NE
NEW SALISBURY, IN 47161",1993-04-27,5,No,Non-Profit,,,BLUE RIVER SERVICES INC,False
STONE BELT ARC INC,15G643,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1006 W 11TH ST
BLOOMINGTON, IN 47404",812 337-0802,"1006 W 11TH ST
BLOOMINGTON, IN 47404",1993-04-16,6,No,Non-Profit,,,STONE BELT ARC INC,False
NORMAL LIFE OF INDIANA,15G644,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"600 PFEIFFER RD
EVANSVILLE, IN 47711",812 433-7146,"600 PFEIFFER RD
EVANSVILLE, IN 47711",1993-02-01,8,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
VOCA CORPORATION OF INDIANA,15G646,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3715 W GODMAN
MUNCIE, IN 47304",260 490-3230,"3715 W GODMAN
MUNCIE, IN 47304",1993-04-30,8,No,For Profit,,,VOCA CORPORATION OF INDIANA,True
QUALITY COMMUNITY SERVICES INC,15G648,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"108 ALTRA DR
CLARKSVILLE, IN 47129",812 285-8710,"108 ALTRA DR
CLARKSVILLE, IN 47129",1993-06-11,6,No,Non-Profit,,,QUALITY COMMUNITY SERVICES INC,False
STONE BELT ARC INC,15G650,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2228 35TH ST
BEDFORD, IN 47421",812 275-4982,"2228 35TH ST
BEDFORD, IN 47421",1993-06-04,6,No,Non-Profit,,,STONE BELT ARC INC,False
CARDINAL SERVICES INC OF INDIANA,15G651,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"628 ROSS AVE
WARSAW, IN 46580",574 267-3823,"628 ROSS AVE
WARSAW, IN 46580",1993-07-21,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
DEVELOPMENTAL SERVICES INC,15G652,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"901 JOSEPH ST
GREENSBURG, IN 47240",812 376-9404,"901 JOSEPH ST
GREENSBURG, IN 47240",1993-07-09,6,No,Non-Profit,,,DEVELOPMENTAL SERVICES INC,False
STONE BELT ARC INC,15G653,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1118 22ND ST
BEDFORD, IN 47421",812 275-5176,"1118 22ND ST
BEDFORD, IN 47421",1993-07-23,6,No,Non-Profit,,,STONE BELT ARC INC,False
STONE BELT ARC INC,15G655,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2606 H ST
BEDFORD, IN 47421",812 278-8121,"2606 H ST
BEDFORD, IN 47421",1993-09-17,6,No,Non-Profit,,,STONE BELT ARC INC,False
JAY-RANDOLPH DEVELOPMENTAL SERVICES,15G656,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"227 E UNION ST
PORTLAND, IN 47371",260 726-4499,"227 E UNION ST
PORTLAND, IN 47371",1993-11-11,6,No,Non-Profit,,,JAY-RANDOLPH DEVELOPMENTAL SERVICES,False
NORMAL LIFE OF INDIANA,15G657,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2840 N 6TH ST
TERRE HAUTE, IN 47804",812 234-3454,"2840 N 6TH ST
TERRE HAUTE, IN 47804",1993-11-28,4,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
VOCA CORPORATION OF INDIANA,15G658,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3335 SANIBEL DR
FORT WAYNE, IN 46815",260 490-3230,"3335 SANIBEL DR
FORT WAYNE, IN 46815",1993-12-02,8,No,For Profit,,,VOCA CORPORATION OF INDIANA,True
BENCHMARK HUMAN SERVICES,15G659,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4225 OLD MILL RD
FORT WAYNE, IN 46807",260 744-6145,"4225 OLD MILL RD
FORT WAYNE, IN 46807",1993-12-14,8,No,Non-Profit,,,BENCHMARK HUMAN SERVICES,False
RESIDENTIAL CRF INC,15G660,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"100 GRAY RD
CONNERSVILLE, IN 47331",765 825-5129,"100 GRAY RD
CONNERSVILLE, IN 47331",1993-12-20,8,No,For Profit,,,RESIDENTIAL CRF INC,False
QUALITY COMMUNITY SERVICES INC,15G661,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4 SYLVAN LN
JEFFERSONVILLE, IN 47130",812 282-7148,"4 SYLVAN LN
JEFFERSONVILLE, IN 47130",1994-01-28,6,No,Non-Profit,,,QUALITY COMMUNITY SERVICES INC,False
NORMAL LIFE OF INDIANA,15G662,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2304 CRUFT ST
TERRE HAUTE, IN 47803",812 234-3454,"2304 CRUFT ST
TERRE HAUTE, IN 47803",1994-03-21,8,No,For Profit,,,NORMAL LIFE OF INDIANA,True
REM-INDIANA INC,15G663,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"5662 N CRESTVIEW AVE
INDIANAPOLIS, IN 46220",317 251-5727,"5662 N CRESTVIEW AVE
INDIANAPOLIS, IN 46220",1994-05-06,6,No,For Profit,,,REM-INDIANA INC,False
LIFE DESIGNS INC,15G665,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2701 FAIRLAWN AVE
COLUMBUS, IN 47203",812 378-3493,"2701 FAIRLAWN AVE
COLUMBUS, IN 47203",1994-09-23,7,No,Non-Profit,"Vol-Merg, Close",2017-06-22,LIFE DESIGNS INC,False
VOCA CORPORATION OF INDIANA,15G666,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3111 N RICHARDT
INDIANAPOLIS, IN 46226",317 541-1938,"3111 N RICHARDT
INDIANAPOLIS, IN 46226",1994-09-14,8,No,Non-Profit,,,VOCA CORPORATION OF INDIANA,True
OPPORTUNITY ENTERPRISES INC,15G667,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"203 APPLETREE
VALPARAISO, IN 46383",219 464-9621,"203 APPLETREE
VALPARAISO, IN 46383",1995-02-23,6,No,Non-Profit,,,OPPORTUNITY ENTERPRISES INC,False
PEAK COMMUNITY SERVICES INC,15G668,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"531 WEST WASHINGTON STREET
WINAMAC, IN 46996",574 753-4104,"531 WEST WASHINGTON STREET
WINAMAC, IN 46996",1995-02-27,6,No,Non-Profit,,,PEAK COMMUNITY SERVICES INC,False
DEVELOPMENTAL SERVICE ALTERNATIVES,15G670,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4918 MICHAEL ST
ANDERSON, IN 46011",765 640-8336,"4918 MICHAEL ST
ANDERSON, IN 46011",1995-04-13,8,No,Non-Profit,,,DEVELOPMENTAL SERVICE ALTERNATIVES,False
CORVILLA INC,15G671,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1318 ROELKE ST
SOUTH BEND, IN 46614",574 289-9779,"1318 ROELKE ST
SOUTH BEND, IN 46614",1995-06-30,5,No,Non-Profit,,,CORVILLA INC,False
DEVELOPMENTAL SERVICES INC,15G672,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3100 W PRIVATE RD 385 N
NORTH VERNON, IN 47265",812 376-9404,"3100 W PRIVATE RD 385 N
NORTH VERNON, IN 47265",1995-11-18,6,No,Non-Profit,,,DEVELOPMENTAL SERVICES INC,False
DUNGARVIN INDIANA LLC,15G673,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3521 OXFORD
SOUTH BEND, IN 46615",800 735-3477,"3521 OXFORD
SOUTH BEND, IN 46615",1996-01-16,8,No,For Profit,,,DUNGARVIN INDIANA LLC,False
LIFE DESIGNS INC,15G674,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1922 LIMESTONE DR
ELLETTSVILLE, IN 47429",812 876-8721,"1922 LIMESTONE DR
ELLETTSVILLE, IN 47429",1996-03-11,7,No,Non-Profit,,,LIFE DESIGNS INC,False
EASTER SEALS OF ARC NORTHEAST INDIANA,15G675,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"990 E HANNA ST
COLUMBIA CITY, IN 46725",260 244-5529,"990 E HANNA ST
COLUMBIA CITY, IN 46725",1996-03-18,8,No,Non-Profit,,,EASTER SEALS OF ARC NORTHEAST INDIANA,False
MOSAIC,15G676,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1703 WOODMONT DR
SOUTH BEND, IN 46614",574 675-0726,"1703 WOODMONT DR
SOUTH BEND, IN 46614",1997-01-21,5,No,Non-Profit,,,MOSAIC,False
LOGAN COMMUNITY RESOURCES INC,15G679,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1917 WALNUT ST
SOUTH BEND, IN 46616",574 289-4831,"1917 WALNUT ST
SOUTH BEND, IN 46616",2000-06-24,8,No,Non-Profit,,,LOGAN COMMUNITY RESOURCES INC,False
KNOX COUNTY ASSOCIATION FOR REMARKABLE CITIZENS,15G689,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2918 E ARC AVE BLDG 101
VINCENNES, IN 47591",812 895-0059,"2918 E ARC AVE BLDG 101
VINCENNES, IN 47591",2001-06-29,8,No,Non-Profit,,,KNOX COUNTY ASSOCIATION FOR REMARKABLE CITIZENS,False
CARDINAL SERVICES INC OF INDIANA,15G694,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"807 N JEFFERSON STREET
SILVER LAKE, IN 46982",574 267-3823,"807 N JEFFERSON STREET
SILVER LAKE, IN 46982",2001-12-05,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
CARDINAL SERVICES INC OF INDIANA,15G695,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1109 N PARK AVE
WARSAW, IN 46580",574 267-3823,"1109 N PARK AVE
WARSAW, IN 46580",2002-02-25,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
DEVELOPMENTAL SERVICES INC,15G697,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4251 RIVER RD
COLUMBUS, IN 47203",812 376-9404,"4251 RIVER RD
COLUMBUS, IN 47203",2002-03-27,6,No,Non-Profit,,,DEVELOPMENTAL SERVICES INC,False
CARDINAL SERVICES INC OF INDIANA,15G698,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1300 MITCHEL ST
ROCHESTER, IN 46975",574 732-0983,"1300 MITCHEL ST
ROCHESTER, IN 46975",2002-04-18,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
CAREY SERVICES INC,15G702,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7891 E 296TH ST
ATLANTA, IN 46031",765 668-8961,"7891 E 296TH ST
ATLANTA, IN 46031",2002-11-27,6,No,Non-Profit,"Vol-Merg, Close",2017-08-08,CAREY SERVICES INC,False
BENCHMARK HUMAN SERVICES,15G705,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"59310 IRELAND RIDGE CT
SOUTH BEND, IN 46614",574 233-8812,"59310 IRELAND RIDGE CT
SOUTH BEND, IN 46614",2003-08-18,4,No,For Profit,,,BENCHMARK HUMAN SERVICES,False
BENCHMARK HUMAN SERVICES,15G707,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1105 N HILL ST
SOUTH BEND, IN 46617",574 233-8812,"1105 N HILL ST
SOUTH BEND, IN 46617",2003-09-12,4,No,Non-Profit,,,BENCHMARK HUMAN SERVICES,False
BENCHMARK HUMAN SERVICES,15G708,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"25565 FAST FOX TR
SOUTH BEND, IN 46628",574 233-8812,"25565 FAST FOX TR
SOUTH BEND, IN 46628",2003-09-30,4,No,Non-Profit,,,BENCHMARK HUMAN SERVICES,False
BENCHMARK HUMAN SERVICES,15G709,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"55737 REEVES DR
OSCEOLA, IN 46561",574 651-3645,"55737 REEVES DR
OSCEOLA, IN 46561",2003-11-11,4,No,For Profit,"Vol-Merg, Close",2018-01-27,BENCHMARK HUMAN SERVICES,False
BENCHMARK HUMAN SERVICES,15G710,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"55883 RING NECK DR
OSCEOLA, IN 46561",574 675-4932,"55883 RING NECK DR
OSCEOLA, IN 46561",2003-11-11,4,No,For Profit,,,BENCHMARK HUMAN SERVICES,False
BENCHMARK HUMAN SERVICES,15G711,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"568 HILDEBRAND ST
SOUTH BEND, IN 46614",574 233-8812,"568 HILDEBRAND ST
SOUTH BEND, IN 46614",2003-11-04,4,No,Non-Profit,,,BENCHMARK HUMAN SERVICES,False
REM-INDIANA INC,15G712,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"8337 N COLLEGE AVE
INDIANAPOLIS, IN 46240",317 581-2380,"8337 N COLLEGE AVE
INDIANAPOLIS, IN 46240",2003-11-10,7,No,Non-Profit,,,REM-INDIANA INC,False
BENCHMARK HUMAN SERVICES,15G713,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"55021 BIRCH RD
OSCEOLA, IN 46561",260 256-0207,"55021 BIRCH RD
OSCEOLA, IN 46561",2003-12-10,4,No,For Profit,,,BENCHMARK HUMAN SERVICES,False
BENCHMARK HUMAN SERVICES,15G714,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"100 S CR 265 W
NORTH VERNON, IN 47265",260 744-6145,"100 S CR 265 W
NORTH VERNON, IN 47265",2004-04-22,4,No,For Profit,,,BENCHMARK HUMAN SERVICES,False
LIFE DESIGNS INC,15G715,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"523 PARK LN
NASHVILLE, IN 47448",812 988-1257,"523 PARK LN
NASHVILLE, IN 47448",2004-06-04,6,No,Non-Profit,"Vol-Merg, Close",2017-05-25,LIFE DESIGNS INC,False
"NEW HOPE OF INDIANA, INC",15G716,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"8521 CROWN POINT RD
INDIANAPOLIS, IN 46278",317 338-9600,"8521 CROWN POINT RD
INDIANAPOLIS, IN 46278",2004-06-14,4,No,Non-Profit,,,"NEW HOPE OF INDIANA, INC",False
BENCHMARK HUMAN SERVICES,15G717,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2405 HURLEY DR
NORTH VERNON, IN 47265",260 744-6145,"2405 HURLEY DR
NORTH VERNON, IN 47265",2004-09-22,4,No,For Profit,,,BENCHMARK HUMAN SERVICES,False
BENCHMARK HUMAN SERVICES,15G718,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2331 CANDLEWICK DR
FORT WAYNE, IN 46804",260 744-6145,"2331 CANDLEWICK DR
FORT WAYNE, IN 46804",2005-03-09,4,No,For Profit,,,BENCHMARK HUMAN SERVICES,False
