name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
BELL OAKS OAK HAVEN COMMUNITY,19G421,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"203 AIRPORT LOOP
SPRINGHILL, LA 71075",318 539-5691,"203 AIRPORT LOOP
SPRINGHILL, LA 71075",1991-05-29,6,No,Non-Profit,,,"BELL OAKS, INC.",False
GENERAL TAYLOR HOME,19G422,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2236 GENERAL TAYLOR
BATON ROUGE, LA 70810",225 778-5209,"2236 GENERAL TAYLOR
BATON ROUGE, LA 70810",1991-05-17,4,No,Government,"Vol-Merg, Close",2018-11-01,"NORMAL LIFE OF LAFAYETTE, INC.",True
NUNEZ STREET COMMUNITY HOME,19G423,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"733 NUNEZ STREET
NEW ORLEANS, LA 70114",504 366-1828,"733 NUNEZ STREET
NEW ORLEANS, LA 70114",1991-05-17,6,No,Non-Profit,,,"CROSSROADS LOUISIANA, INC.",False
OCEAN AVENUE COMMUNITY HOME,19G424,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3319 PLYMOUTH PLACE
NEW ORLEANS, LA 70114",504 564-9405,"3319 PLYMOUTH PLACE
NEW ORLEANS, LA 70114",1991-05-03,6,No,Non-Profit,"Vol-Merg, Close",2021-04-13,CATHOLIC CHARITIES ARCHDIOCESE OF NEW ORLEANS,False
SHARKEY ROAD GROUP HOME,19G425,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"112 WALACE ROAD
TALLULAH, LA 71282",318 574-0455,"112 WALACE ROAD
TALLULAH, LA 71282",1991-05-24,8,No,Non-Profit,,,"CDF HEALTHCARE OF LA, LLC",False
KING BRADFORD GROUP HOME,19G426,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3251 KING BRADFORD
BATON ROUGE, LA 70816",225 778-5173,"3251 KING BRADFORD
BATON ROUGE, LA 70816",1991-05-24,7,No,Non-Profit,"Vol-Merg, Close",2018-08-14,"NORMAL LIFE OF LAFAYETTE, INC.",True
LELIA JACKSON COMMUNITY HOME,19G427,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"HWY 951 #98
JACKSON, LA 70748",225 634-0661,"HWY 951 #98
JACKSON, LA 70748",1991-07-16,4,Yes,Government,,,EASTERN LOUISIANA MENTAL HEALTH SYSTEM,False
RAY CHARLES SMITH COMMUNITY HOME,19G428,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"190 MARTIN O'BANION ROAD
LEESVILLE, LA 71446",318 445-4470,"190 MARTIN O'BANION ROAD
LEESVILLE, LA 71446",1991-07-02,6,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC.-CENTRAL",False
MAGNOLIA DODGE COMMUNITY HOME,19G429,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"333 DODGE AVENUE
JEFFERSON, LA 70121",504 731-1306,"333 DODGE AVENUE
JEFFERSON, LA 70121",1991-06-28,6,No,Non-Profit,,,"MAGNOLIA COMMUNITY SERVICES, INC.",False
TRAM COMMUNITY RESIDENCE,19G430,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2253 DUMMYLINE ROAD
WINNSBORO, LA 71295",318 723-4693,"2253 DUMMYLINE ROAD
WINNSBORO, LA 71295",1991-08-09,8,No,For Profit,,,"FRANKLIN COMMUNITY SERVICES, INC.",False
SOUTHFORK GROUP HOME,19G431,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"149 AFTON ROAD
TALLULAH, LA 71282",318 574-0704,"149 AFTON ROAD
TALLULAH, LA 71282",1991-08-16,8,No,Non-Profit,,,"CDF HEALTHCARE OF LA, LLC",False
STATE STREET COMMUNITY HOME,19G432,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3209 STATE STREET DRIVE
NEW ORLEANS, LA 70123",504 366-1828,"3209 STATE STREET DRIVE
NEW ORLEANS, LA 70123",1991-09-03,6,No,Non-Profit,,,"CROSSROADS LOUISIANA, INC.",False
LA CASA COMMUNITY HOME,19G433,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"11076 GENERAL OTT ROAD
HAMMOND, LA 70403",985 345-6269,"11076 GENERAL OTT ROAD
HAMMOND, LA 70403",1991-11-22,6,No,Non-Profit,,,"OPTIONS, INC.",False
VERNI COMMUNITY HOME,19G434,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"347 BROWNS BEND ROAD
ALEXANDRIA, LA 71306",318 442-7086,"347 BROWNS BEND ROAD
ALEXANDRIA, LA 71306",1991-11-22,6,No,Non-Profit,,,"OLS Community Home, Inc.",False
METRO COMMUNITY RESIDENCE,19G435,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"818 HIGHWAY 876
WISNER, LA 71378",318 435-3580,"818 HIGHWAY 876
WISNER, LA 71378",1991-11-27,8,No,For Profit,,,"FRANKLIN COMMUNITY SERVICES, INC.",False
RIDGEWAY HOUSE,19G436,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1808 SOUTH SHIRLEY AVE
GONZALES, LA 70737",225 450-3025,"1808 SOUTH SHIRLEY AVE
GONZALES, LA 70737",1992-01-08,8,No,For Profit,,,"MEDICAL MANAGEMENT ENTERPRISES, INC.",False
NEW RIVER HOME,19G437,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1729 SOUTH PURPERA AVE
GONZALES, LA 70737",225 450-3025,"1729 SOUTH PURPERA AVE
GONZALES, LA 70737",1991-12-20,8,No,For Profit,,,"MEDICAL MANAGEMENT ENTERPRISES, INC.",False
CREEKWOOD GROUP HOME,19G438,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"10273 AMELIA LANE
HAMMOND, LA 70403",504 836-8717,"10273 AMELIA LANE
HAMMOND, LA 70403",1991-12-17,8,No,Non-Profit,,,"Volunteers of America Southeast Louisiana, Inc.",False
SOUTH HIGHLAND COMMUNITY HOME,19G439,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4520 GILBERT DRIVE
SHREVEPORT, LA 71106",318 865-6716,"4520 GILBERT DRIVE
SHREVEPORT, LA 71106",1992-01-13,6,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC-NORTHWEST",False
T N ARMISTEAD GROUP HOME,19G440,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"HWY 951 #165
JACKSON, LA 70748",225 634-0661,"HWY 951 #165
JACKSON, LA 70748",1992-01-23,8,Yes,Government,,,EAST LOUISIANA STATE HOSPITAL,False
FRANK MARTEN HOUSE,19G441,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"46090 MILTON ROAD
HAMMOND, LA 70401",985 345-3182,"46090 MILTON ROAD
HAMMOND, LA 70401",1992-01-20,6,No,Non-Profit,,,"ACTIVE TREATMENT, INC.",False
ELM HAVEN GROUP HOME,19G442,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"429 SOUTH ELM STREET
HAUGHTON, LA 71037",318 949-5022,"429 SOUTH ELM STREET
HAUGHTON, LA 71037",1992-02-12,8,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC-NORTHWEST",False
MILL STREET HOME,19G443,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1710 MILL STREET
VINTON, LA 70668",337 589-3725,"1710 MILL STREET
VINTON, LA 70668",1992-04-03,8,No,Non-Profit,,,"Evergreen Presbyterian Ministries, Inc.",False
4-B GROUP HOME,19G444,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"434 CHARLES BROWN ROAD
TALLULAH, LA 71282",318 878-8164,"434 CHARLES BROWN ROAD
TALLULAH, LA 71282",1992-06-05,8,No,Non-Profit,,,"CDF HEALTHCARE OF LOUISIANA, LLC",False
MAGNOLIA RIVER ROAD GROUP HOME,19G445,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4461 RIVER ROAD
JEFFERSON, LA 70121",504 733-2874,"4461 RIVER ROAD
JEFFERSON, LA 70121",1992-03-06,7,No,Non-Profit,,,MAGNOLIA COMMUNITY SERIVCES,False
TWIN OAKS GROUP HOME,19G446,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"613 VERHAGEN RD
TALLULAH, LA 71282",318 574-2294,"613 VERHAGEN RD
TALLULAH, LA 71282",1992-02-28,8,No,Non-Profit,,,"CDF HEALTHCARE OF LA, LLC",False
RICHMOND GROUP HOME,19G447,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"100 CAROLINE STREET
TALLULAH, LA 71282",318 574-5102,"100 CAROLINE STREET
TALLULAH, LA 71282",1992-08-21,8,No,Non-Profit,,,"CDF HEALTHCARE OF LA, LLC",False
BOUEF TRACE COMMUNITY HOME,19G448,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"6465 BOUEF TRACE
ALEXANDRIA, LA 71301",318 487-0871,"6465 BOUEF TRACE
ALEXANDRIA, LA 71301",1992-10-02,6,No,Non-Profit,,,Evergreen Life Services,False
LAKESIDE HOME,19G449,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1334 FRANCES HARRIET DR
BATON ROUGE, LA 70815",225 923-0888,"1334 FRANCES HARRIET DR
BATON ROUGE, LA 70815",1993-01-21,8,No,For Profit,,,"DDMS of Louisiana, No. 2",False
MAGNOLIA ARIS GROUP HOME,19G450,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1009 ARIS STREET
METAIRIE, LA 70005",504 837-3439,"1009 ARIS STREET
METAIRIE, LA 70005",1993-02-08,8,No,Non-Profit,,,MAGNOLIA COMMUNITY SERVICES,False
GRECO COMMUNITY HOME,19G451,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"444 BROWNS BEND ROAD
ALEXANDRIA, LA 71303",318 487-8897,"444 BROWNS BEND ROAD
ALEXANDRIA, LA 71303",1993-05-28,8,No,Non-Profit,,,"OLS COMMUNITY HOMES, INC.",False
WINNSBORO COMMUNITY RESIDENCE,19G452,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"8318 HIGHWAY 17
WINNSBORO, LA 71295",318 435-7034,"8318 HIGHWAY 17
WINNSBORO, LA 71295",1993-06-24,6,No,For Profit,,,FRANKLIN COMMUNITY SERVICES,False
WINSTON BROWN COMMUNITY HOME,19G453,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"5709 WHISPERING PINES
PINEVILLE, LA 71360",318 448-6306,"5709 WHISPERING PINES
PINEVILLE, LA 71360",1993-06-23,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
ASTOR COMMUNITY HOME,19G454,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"610 MAGNOLIA DRIVE
JENNINGS, LA 70546",337 824-4291,"610 MAGNOLIA DRIVE
JENNINGS, LA 70546",1993-09-08,6,No,For Profit,,,DDMS of Louisiana No. 2,False
MAMOU COMMUNITY HOME,19G455,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"101 THIRD STREET
MAMOU, LA 70554",337 468-3061,"101 THIRD STREET
MAMOU, LA 70554",1993-09-15,6,No,For Profit,,,DDMS of Louisiana No. 2,False
RIVER FOREST COMMUNITY HOME,19G457,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"11 PATRICIA DRIVE
COVINGTON, LA 70433",985 893-8793,"11 PATRICIA DRIVE
COVINGTON, LA 70433",1993-10-05,6,No,Non-Profit,"Vol-Merg, Close",2017-04-19,"EVERGREEN PRESBYTERIAN MINISTRIES, INC-SOUTHEAST",False
DEER RUN COMMUNITY HOME,19G458,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"540 FOREST LOOP
MANDEVILLE, LA 70448",985 624-8329,"540 FOREST LOOP
MANDEVILLE, LA 70448",1993-10-05,6,No,Non-Profit,"Vol-Merg, Close",2017-07-05,"EVERGREEN PRESBYTERIAN MINISTRIES, INC-SOUTHEAST",False
LAKE CLAIBORNE COMMUNITY HOME,19G460,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2195 AIRPORT LOOP
HOMER, LA 71040",318 927-2179,"2195 AIRPORT LOOP
HOMER, LA 71040",1993-09-03,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
MAGNOLIA MAINE STREET COMMUNITY HOME,19G461,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"119 MAINE STREET
JEFFERSON, LA 70121",504 731-1306,"119 MAINE STREET
JEFFERSON, LA 70121",1994-01-04,6,No,Non-Profit,,,"MAGNOLIA COMMUNITY SERVICES, INC.",False
LIGHTNER COMMUNITY HOME,19G462,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"717 SOUTH LIGHTNER AVE
IOWA, LA 70647",337 233-2731,"717 SOUTH LIGHTNER AVE
IOWA, LA 70647",1993-12-15,6,No,For Profit,"Vol-Merg, Close",2021-06-17,"NORMAL LIFE OF LAKE CHARLES, INC.",True
EDWIN R LITES COMMUNITY HOME,19G464,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"87 WRIGHT WAGES ROAD
MANY, LA 71449",318 256-6995,"87 WRIGHT WAGES ROAD
MANY, LA 71449",1994-02-08,6,No,Non-Profit,,,THE ARC OF SABINE,False
ALYENE HALEY COMMUNITY HOME,19G466,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1295 E SAN ANTONIO AVE
MANY, LA 71449",318 256-6815,"1295 E SAN ANTONIO AVE
MANY, LA 71449",1994-02-08,6,No,Non-Profit,,,THE ARC OF SABINE,False
R A HALEY COMMUNITY HOME,19G467,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"712 MIDDLECREEK ROAD
MANY, LA 71449",318 256-6203,"712 MIDDLECREEK ROAD
MANY, LA 71449",1994-02-08,6,No,Non-Profit,,,THE ARC OF SABINE,False
JOHN & MARY HARIEL COMMUNITY HOME,19G468,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"174 IDLEWILDE DRIVE
MANY, LA 71449",318 256-0535,"174 IDLEWILDE DRIVE
MANY, LA 71449",1994-02-08,6,No,Non-Profit,,,THE ARC OF SABINE,False
PROVENZA COMMUNITY HOME,19G469,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"144 HAMLIN STREET
ZWOLLE, LA 71486",318 645-4191,"144 HAMLIN STREET
ZWOLLE, LA 71486",1994-02-08,6,No,Non-Profit,,,THE ARC OF SABINE,False
NONA STREET HOME,19G470,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1101 NONA STREET
VINTON, LA 70668",337 589-6292,"1101 NONA STREET
VINTON, LA 70668",1994-02-14,8,No,Non-Profit,,,"Evergreen Presbyterian Ministies, Inc.",False
TWENTY THIRD STREET COMMUNITY,19G471,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1701 23RD STREET
LAKE CHARLES, LA 70601",337 474-7252,"1701 23RD STREET
LAKE CHARLES, LA 70601",1994-02-10,6,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC-SOUTHWEST",False
TENTH STREET COMMUNITY HOME,19G472,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1800 TENTH STREET
LAKE CHARLES, LA 70601",337 436-6664,"1800 TENTH STREET
LAKE CHARLES, LA 70601",1994-03-10,6,No,For Profit,"Vol-Merg, Close",2022-01-31,"MULTI-CARE, INC.",False
LOBDELL COMMUNITY HOME,19G474,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"10015 GREENWELL SPRINGS PORT HUDSON ROAD
ZACHARY, LA 70791",225 654-7755,"10015 GREENWELL SPRINGS PORT HUDSON ROAD
ZACHARY, LA 70791",1994-05-13,6,No,Non-Profit,,,"LOUISE S. DAVIS RESIDENTIAL FACILITIES, LLC",False
SEVENTEENTH STREET GROUP HOME,19G475,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"404 17TH STREET
GRETNA, LA 70053",504 367-5289,"404 17TH STREET
GRETNA, LA 70053",1994-03-01,8,No,For Profit,,,"NORMAL LIFE OF LOUISIANA, INC.",True
SCOTT GROUP HOME,19G476,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"107 SAINT JUDE STREET
SCOTT, LA 70583",337 233-2731,"107 SAINT JUDE STREET
SCOTT, LA 70583",1994-05-06,7,No,For Profit,,,"NORMAL LIFE OF LAFAYETTE, INC.",True
DEHART COMMUNITY HOME,19G477,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1412 DEHART STREET
NEW IBERIA, LA 70560",337 233-2731,"1412 DEHART STREET
NEW IBERIA, LA 70560",1994-06-16,6,No,For Profit,,,"NORMAL LIFE OF LAFAYETTE, INC.",True
HOLLIER COMMUNITY HOME,19G478,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"222 HOLLIER ROAD
DUSON, LA 70529",337 233-2731,"222 HOLLIER ROAD
DUSON, LA 70529",1994-06-17,6,No,For Profit,"Vol-Merg, Close",2019-01-29,"NORMAL LIFE OF LAFAYETTE, INC.",True
FANCHER STREET HOME,19G479,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1223 FANCHER STREET
VINTON, LA 70668",337 589-4866,"1223 FANCHER STREET
VINTON, LA 70668",1994-05-05,8,No,Non-Profit,,,"Evergreen Presbyterian Ministies, Inc.",False
LAKEVIEW COMMUNITY HOME,19G480,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4813 HWY 4 EAST
COLUMBIA, LA 71418",318 442-2284,"4813 HWY 4 EAST
COLUMBIA, LA 71418",1994-05-09,6,No,For Profit,,,"COLWELL INTEREST, INC.",False
BLANKENSHIP GROUP HOME,19G481,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2302 BLANKENSHIP DRIVE
DERIDDER, LA 70634",337 233-2731,"2302 BLANKENSHIP DRIVE
DERIDDER, LA 70634",1994-06-10,8,No,For Profit,"Vol-Merg, Close",2019-12-02,"NORMAL LIFE OF LAKE CHARLES, INC.",True
JENKINS COMMUNITY HOME,19G482,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1408 JENKINS ROAD
DUSON, LA 70529",337 233-2731,"1408 JENKINS ROAD
DUSON, LA 70529",1994-06-24,6,No,For Profit,"Vol-Merg, Close",2018-08-24,"NORMAL LIFE OF LAFAYETTE, INC.",True
PANAMA COMMUNITY HOME,19G483,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"16348 PANAMA LANE
PONCHATOULA, LA 70454",985 386-0554,"16348 PANAMA LANE
PONCHATOULA, LA 70454",1994-06-27,6,No,For Profit,"Vol-Merg, Close",2018-09-17,"Res-Care, Inc.",True
WEBSTER COMMUNITY HOME,19G484,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1804 DORCHEAT ROAD
MINDEN, LA 71058",318 878-9017,"1804 DORCHEAT ROAD
MINDEN, LA 71058",1994-07-18,6,No,For Profit,,,"DELTA AMERICAN HEALTHCARE, INC.",False
ROLLING HILLS GROUP HOME,19G485,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"571 CRICHTON ROAD
SIBLEY, LA 71073",318 377-6997,"571 CRICHTON ROAD
SIBLEY, LA 71073",1994-07-08,8,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
MARIE STREET COMMUNITY HOME,19G486,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"517 MARIE STREET
PATTERSON, LA 70392",337 233-2731,"517 MARIE STREET
PATTERSON, LA 70392",1994-07-15,6,No,For Profit,"Vol-Merg, Close",2018-03-29,"Res-Care, Inc",True
COAX COMMUNITY RESIDENCE,19G487,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1154 HIGHWAY 867
WINNSBORO, LA 71295",318 435-7095,"1154 HIGHWAY 867
WINNSBORO, LA 71295",1994-07-07,5,No,For Profit,,,FRANKLIN COMMUNITY SERVICES,False
RAPIDES GROUP HOME,19G488,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"203 3RD STREET
CHENEYVILLE, LA 71325",318 279-2151,"203 3RD STREET
CHENEYVILLE, LA 71325",1994-07-20,8,No,Non-Profit,,,"WESTSIDE HABILITATION CENTER, INC.",False
RILEY GROUP HOME,19G489,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2550 FAIRFIELD AVE
BATON ROUGE, LA 70802",225 336-5430,"2550 FAIRFIELD AVE
BATON ROUGE, LA 70802",1994-08-14,8,No,Non-Profit,,,"THE HARMONY CENTER, INC.",False
POTTER'S CLAY COMMUNITY HOME,19G490,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1665 VIOLA STREET
MANDEVILLE, LA 70448",985 626-6246,"1665 VIOLA STREET
MANDEVILLE, LA 70448",1994-08-26,8,No,Non-Profit,,,"STARC OF LOUISIANA, INC.",False
MAGNOLIA TEMPLE STREET GROUP HOME,19G491,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"326 CENTRAL AVENUE
JEFFERSON, LA 70121",504 301-2431,"326 CENTRAL AVENUE
JEFFERSON, LA 70121",1994-09-15,8,No,Non-Profit,,,"MAGNOLIA COMMUNITY SERVICES, INC.",False
WAVERLY COMMUNITY HOME,19G492,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"254 WAVERLY ROAD
THIBODAUX, LA 70301",504 513-3159,"254 WAVERLY ROAD
THIBODAUX, LA 70301",1994-09-16,6,No,For Profit,,,DDMS of Louisiana No. 2,False
POND COURT COMMUNITY HOME,19G493,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"605 POND COURT
COVINGTON, LA 70435",985 809-6504,"605 POND COURT
COVINGTON, LA 70435",1994-09-07,6,No,Non-Profit,"Vol-Merg, Close",2018-06-08,EVERGREEN LIFE SERVICES,False
VISIONS GROUP HOME,19G494,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1101 SOUTH 10TH STREET
LEESVILLE, LA 71446",337 239-9120,"1101 SOUTH 10TH STREET
LEESVILLE, LA 71446",1994-10-27,7,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
ABBEVILLE GROUP HOME,19G495,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1706 MICHAEL STREET
ABBEVILLE, LA 70511",337 235-9462,"1706 MICHAEL STREET
ABBEVILLE, LA 70511",1994-11-07,8,No,For Profit,,,SOUTHERN COMFORT COMMUNITY HOMES,False
BEAUJOLAIS COMMUNITY HOME,19G496,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"318 MARCELLO BLVD
THIBODAUX, LA 70301",985 449-5181,"318 MARCELLO BLVD
THIBODAUX, LA 70301",1994-11-09,6,No,For Profit,"Vol-Merg, Close",2019-01-02,"RES-CARE, INC.",True
LAMANTIA #2,19G497,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"139 CENTRAL AVENUE
JEFFERSON, LA 70121",504 731-1306,"139 CENTRAL AVENUE
JEFFERSON, LA 70121",1994-11-29,8,No,Non-Profit,,,MAGNOLIA COMMUNITY SERVICES,False
CAMERON COMMUNITY HOME,19G498,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"221 BURMA ROAD
BALL, LA 71405",318 640-2953,"221 BURMA ROAD
BALL, LA 71405",1995-01-30,6,No,For Profit,,,"LOUISIANA COMMUNITY CARE, INC.",False
SOUTHWEST COMMUNITY HOME,19G499,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"610 E ACADEMY DRIVE
JENNINGS, LA 70546",337 233-2731,"610 E ACADEMY DRIVE
JENNINGS, LA 70546",1995-01-04,6,No,For Profit,,,"NORMAL LIFE OF LAKE CHARLES, INC.",True
PINE GROVE COMMUNITY HOME,19G500,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"105 HWY 1041
PINE GROVE, LA 70453",985 542-1959,"105 HWY 1041
PINE GROVE, LA 70453",1995-02-15,6,No,Non-Profit,,,"HAMMOND STRAWBERRY FIELDS, INC.",False
WEST CARROLL COMMUNITY HOME,19G501,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3541 COOK ROAD
OAK GROVE, LA 71263",318 878-9017,"3541 COOK ROAD
OAK GROVE, LA 71263",1995-02-23,6,No,For Profit,"Vol-Merg, Close",2021-09-21,"DELTA AMERICAN HEALTHCARE, INC",False
BERNICE COMMUNITY HOME,19G502,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"204 6TH STREET
BERNICE, LA 71222",318 285-7081,"204 6TH STREET
BERNICE, LA 71222",1995-02-20,6,No,For Profit,,,"MORNING LIGHT, INC",False
ALBANY COMMUNITY HOME,19G505,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"30405 STEWART ROAD
ALBANY, LA 70711",225 567-9761,"30405 STEWART ROAD
ALBANY, LA 70711",1995-03-03,6,No,For Profit,"Vol-Merg, Close",2018-08-21,Res-Care,True
