name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
CAMBRIDGE DEVELOPMENTAL CENTER,36G586,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"66737 TOLAND DRIVE
CAMBRIDGE, OH 43725",740 432-0344,"66737 TOLAND DRIVE
CAMBRIDGE, OH 43725",2003-05-29,66,No,Government,,,DODD Cambridge DC,False
GALLIPOLIS DEVELOPMENTAL CENTER,36G587,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2500 OHIO AVENUE
GALLIPOLIS, OH 45631",740 446-1642,"2500 OHIO AVENUE
GALLIPOLIS, OH 45631",2003-05-27,79,No,Government,,,DODD Gallipolis DC,False
TIFFIN DEVELOPMENTAL CENTER,36G588,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"600 NORTH RIVER ROAD
TIFFIN, OH 44883",419 447-1450,"600 NORTH RIVER ROAD
TIFFIN, OH 44883",2003-06-18,80,No,Government,,,DODD Tiffin DC,False
YOUNGSTOWN DEVELOPMENTAL CENTER,36G589,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4891 EAST MINERAL RIDGE ROAD
MINERAL RIDGE, OH 44440",330 544-2231,"4891 EAST MINERAL RIDGE ROAD
MINERAL RIDGE, OH 44440",2003-05-30,43,No,Government,"Vol-Merg, Close",2017-06-30,,False
BCS-HARTMAN ROAD HOME,36G590,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"33 HARTMAN ROAD
THE PLAINS, OH 45780",740 797-4166,"33 HARTMAN ROAD
THE PLAINS, OH 45780",2003-06-19,8,No,Non-Profit,,,BUCKEYE COMMUNITY SERVICES-HARTMAN ROAD HOME,False
DUSTY LANE GROUP HOME,36G591,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"62650 DUSTY LANE
BARNESVILLE, OH 43713",740 425-2980,"62650 DUSTY LANE
BARNESVILLE, OH 43713",2003-06-13,4,No,Non-Profit,,,BrightSpring,True
MT VERNON DEVELOPMENTAL CENTER,36G592,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1250 VERNONVIEW DRIVE
MOUNT VERNON, OH 43050",740 393-6225,"1250 VERNONVIEW DRIVE
MOUNT VERNON, OH 43050",2003-07-18,78,No,Government,,,DODD Mount Vernon DC,False
NORTHWEST OHIO DEVELOPMENTAL CENTER,36G593,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1101 SOUTH DETROIT AVENUE
TOLEDO, OH 43614",419 385-0231,"1101 SOUTH DETROIT AVENUE
TOLEDO, OH 43614",2003-08-25,85,No,Government,,,DODD Northwest Ohio DC,False
MONTGOMERY DEVELOPMENTAL CENTER,36G594,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7650 TIMBERCREST DRIVE
HUBER HEIGHTS, OH 45424",937 233-8108,"7650 TIMBERCREST DRIVE
HUBER HEIGHTS, OH 45424",2003-07-28,56,No,Government,"Vol-Merg, Close",2017-06-30,,False
SOUTHWEST OHIO DEVELOPMENTAL CENTER,36G595,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4399 BAUMAN LANE
BATAVIA, OH 45103",513 732-9200,"4399 BAUMAN LANE
BATAVIA, OH 45103",2003-09-15,112,No,Government,,,DODD Southwest Ohio DC,False
COLUMBUS DEVELOPMENTAL CENTER,36G596,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1601 WEST BROAD STREET
COLUMBUS, OH 43222",614 272-0509,"1601 WEST BROAD STREET
COLUMBUS, OH 43222",2003-12-03,125,No,Government,,,DODD Columbus DC,False
"RMS, INC - THOMWOOD",36G597,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1440 THOMWOOD DRIVE
CINCINNATI, OH 45224",513 841-0990,"1440 THOMWOOD DRIVE
CINCINNATI, OH 45224",2003-12-23,8,No,For Profit,,,"RESIDENTIAL MANAGEMENT SYSTEMS, INC.-THOMWOOD",False
FLAT ROCK CARE CENTER,36G599,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7353 CO RD #29
FLAT ROCK, OH 44828",419 483-7330,"7353 CO RD #29
FLAT ROCK, OH 44828",2004-05-13,34,No,Non-Profit,,,FLAT ROCK CARE CENTER,False
FRENCH CREEK ROAD HOME,36G601,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4691 FRENCH CREEK ROAD
SHEFFIELD TWP, OH 44054",440 277-4340,"4691 FRENCH CREEK ROAD
SHEFFIELD TWP, OH 44054",2004-08-04,6,No,Non-Profit,"Vol-Merg, Close",2021-07-01,FRENCH CREEK ROAD HOME,False
AIRPORT 1 GROUP HOME,36G602,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"65525 AIRPORT ROAD
SAINT CLAIRSVILLE, OH 43950",740 484-1958,"65525 AIRPORT ROAD
SAINT CLAIRSVILLE, OH 43950",2004-09-07,4,No,For Profit,,,BrightSpring,True
ADD GRAHAM ROAD,36G604,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1769 GRAHAM ROAD
REYNOLDSBURG, OH 43068",614 322-9046,"1769 GRAHAM ROAD
REYNOLDSBURG, OH 43068",2004-12-13,5,No,Non-Profit,"Vol-Merg, Close",2018-01-29,ADD-GRAHAM ROAD,False
ROSE-MARY GREEN HOUSE,36G605,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1905 GREEN ROAD
CLEVELAND, OH 44112",216 481-4838,"1905 GREEN ROAD
CLEVELAND, OH 44112",2005-02-18,8,No,Non-Profit,,,ROSE-MARY GREEN HOUSE,False
MEMPHIS HOUSE,36G606,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"9401 MEMPHIS AVENUE
BROOKLYN, OH 44144",216 351-4888,"9401 MEMPHIS AVENUE
BROOKLYN, OH 44144",2005-03-14,8,No,Government,,,MEMPHIS HOUSE,False
CSS - EL CAMINO DRIVE,36G607,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3154 EL CAMINO DRIVE
SPRINGFIELD, OH 45503",937 525-0723,"3154 EL CAMINO DRIVE
SPRINGFIELD, OH 45503",2005-05-05,6,No,For Profit,,,CSS EL CAMINO DRIVE,False
HATTIE LARLHAM / AURORA HOUSE,36G609,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"37125 AURORA ROAD
SOLON, OH 44139",440 991-1365,"37125 AURORA ROAD
SOLON, OH 44139",2005-06-20,8,No,Non-Profit,,,AURORA ROAD GROUP HOME,False
WOODVILLE HOME,36G610,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"860 WOODVILLE ROAD
MANSFIELD, OH 44907",419 774-4300,"860 WOODVILLE ROAD
MANSFIELD, OH 44907",2005-06-29,6,No,Government,,,WOODVILLE HOME,False
FURTH HOME,36G611,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6629 FURTH DRIVE
REYNOLDSBURG, OH 43068",614 501-8635,"6629 FURTH DRIVE
REYNOLDSBURG, OH 43068",2005-10-19,5,No,For Profit,"Vol-Merg, Close",2021-08-04,FURTH HOME,False
WILLIAMSBURG RESIDENTIAL ALTERNATIVES #1,36G612,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"185 CURRY DRIVE
WILLIAMSBURG, OH 45176",513 724-1177,"185 CURRY DRIVE
WILLIAMSBURG, OH 45176",2005-11-02,8,No,For Profit,,,BrightSpring,True
REDWOOD HOME,36G613,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5314 REDWOOD ROAD
COLUMBUS, OH 43229",614 436-4769,"5314 REDWOOD ROAD
COLUMBUS, OH 43229",2005-10-20,5,No,For Profit,,,REDWOOD HOME,False
ROSELAWN HOME,36G614,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6493 ROSELAWN AVENUE
REYNOLDSBURG, OH 43068",614 501-8614,"6493 ROSELAWN AVENUE
REYNOLDSBURG, OH 43068",2005-10-19,5,No,For Profit,"Vol-Merg, Close",2021-08-04,ROSELAWN HOME,False
PATHS TO INDEPENDENCE - LAKE,36G615,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"565 EAST LAKE AVENUE
RAVENNA, OH 44266",330 296-2815,"565 EAST LAKE AVENUE
RAVENNA, OH 44266",2006-01-05,9,No,Non-Profit,,,PATHS TO INDEPENDENCE-LAKE,False
STRATTON LANE GROUP HOME,36G616,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"72571 STRATTON LANE
FLUSHING, OH 43977",740 968-0195,"72571 STRATTON LANE
FLUSHING, OH 43977",2006-02-17,5,No,Non-Profit,,,BrightSpring,True
COUNTRYVIEW MANOR,36G617,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2193 COMMERCE DRIVE
CARROLLTON, OH 44615",330 627-6900,"2193 COMMERCE DRIVE
CARROLLTON, OH 44615",2006-05-18,23,No,For Profit,,,COUNTRYVIEW MANOR,False
MORRISTOWN GROUP HOME,36G618,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"39555 NATIONAL ROAD
BETHESDA, OH 43719",740 782-1476,"39555 NATIONAL ROAD
BETHESDA, OH 43719",2006-05-23,4,No,For Profit,,,BrightSpring,True
LAFFERTY ROAD 2 GROUP HOME,36G619,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"43745 LAFFERTY ROAD
SAINT CLAIRSVILLE, OH 43950",740 968-1340,"43745 LAFFERTY ROAD
SAINT CLAIRSVILLE, OH 43950",2006-05-24,4,No,For Profit,,,BrightSpring,True
EILEEN COMMUNITY RESIDENCE,36G620,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4816 DORR STREET
TOLEDO, OH 43615",419 380-8985,"4816 DORR STREET
TOLEDO, OH 43615",2006-08-25,8,No,Non-Profit,,,EILEEN COMMUNITY RESIDENCE,False
AIRPORT 2 GROUP HOME,36G621,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"66365 AIRPORT ROAD
ST CLAIRSVILLE, OH 43950",740 526-0514,"66365 AIRPORT ROAD
ST CLAIRSVILLE, OH 43950",2006-07-27,6,No,For Profit,,,BrightSpring,True
BLACK OAK GROUP HOME,36G622,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"41137 BLACK OAK ROAD
FLUSHING, OH 43977",740 968-1901,"41137 BLACK OAK ROAD
FLUSHING, OH 43977",2006-07-28,6,No,Non-Profit,,,BrightSpring,True
JOHN AVENUE GROUP HOME,36G623,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"119 JOHN AVENUE
ST CLAIRSVILLE, OH 43950",740 695-4931,"119 JOHN AVENUE
ST CLAIRSVILLE, OH 43950",2006-07-27,6,No,For Profit,,,BrightSpring,True
DONNERVILLE GROUP HOME,36G624,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"70741 BANNOCK UNIONTOWN ROAD
ST CLAIRSVILLE, OH 43950",740 968-0130,"70741 BANNOCK UNIONTOWN ROAD
ST CLAIRSVILLE, OH 43950",2006-08-10,6,No,For Profit,,,BrightSpring,True
PINEVIEW 1 GROUP HOME,36G625,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"67095 PINEVIEW DRIVE
BELMONT, OH 43718",740 782-1375,"67095 PINEVIEW DRIVE
BELMONT, OH 43718",2006-10-02,10,No,For Profit,,,BrightSpring,True
PINE VIEW 2 GROUP HOME,36G626,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"67075 PINEVIEW DRIVE
BELMONT, OH 43718",740 782-1422,"67075 PINEVIEW DRIVE
BELMONT, OH 43718",2006-10-10,6,No,Government,,,BrightSpring,True
LLOYD GROUP HOME,36G627,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"66387 AIRPORT ROAD
ST CLAIRSVILLE, OH 43950",740 526-0285,"66387 AIRPORT ROAD
ST CLAIRSVILLE, OH 43950",2006-08-22,6,No,Non-Profit,,,BrightSpring,True
MT HOPE 2 GROUP HOME,36G628,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"41743 COUNTY ROAD 72
FLUSHING, OH 43977",740 968-0181,"41743 COUNTY ROAD 72
FLUSHING, OH 43977",2006-10-17,6,No,For Profit,,,BrightSpring,True
MT HOPE 1 GROUP HOME,36G629,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"41571 COUNTY ROAD 72
FLUSHING, OH 43977",740 968-0143,"41571 COUNTY ROAD 72
FLUSHING, OH 43977",2006-10-17,6,No,For Profit,,,BrightSpring,True
VIENNA MEADOWS,36G630,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"125 EAST NATIONAL ROAD
SOUTH VIENNA, OH 45369",937 568-4542,"125 EAST NATIONAL ROAD
SOUTH VIENNA, OH 45369",2007-06-25,20,No,For Profit,,,VIENNA MEADOWS,False
ALLIANCE ICF,36G631,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2720 BEECHWOOD AVENUE, NE
ALLIANCE, OH 44601",330 821-2660,"2720 BEECHWOOD AVENUE, NE
ALLIANCE, OH 44601",2007-10-29,30,No,For Profit,,,ALLIANCE ICF,False
ELMWOOD VILLAGE,36G634,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"222 ACADEMY STREET
GREEN SPRINGS, OH 44836",419 639-2581,"222 ACADEMY STREET
GREEN SPRINGS, OH 44836",2008-03-19,8,No,For Profit,,,ELMWOOD VILLAGE,False
GRACEWORKS ENHANCED LIVING WYOMING HOME,36G636,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1227 SPRINGFIELD PIKE
WYOMING, OH 45215",513 612-6500,"1227 SPRINGFIELD PIKE
WYOMING, OH 45215",2008-06-27,10,No,Non-Profit,,,GRACEWORKS ENHANCED LIVING/WYOMING HOME,False
BAIR HOME,36G637,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"531 CONNEAUT AVENUE
BOWLING GREEN, OH 43402",419 353-9577,"531 CONNEAUT AVENUE
BOWLING GREEN, OH 43402",2008-09-04,8,No,Non-Profit,,,BAIR HOME,False
WELCOME HOUSE V,36G638,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"29778 LORAIN ROAD
NORTH OLMSTED, OH 44070",440 356-2330,"29778 LORAIN ROAD
NORTH OLMSTED, OH 44070",2008-09-26,8,No,Non-Profit,,,WELCOME HOUSE V,False
EVELYN AVENUE HOME,36G639,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"592 EVELYN AVENUE
MANSFIELD, OH 44902",419 774-4223,"592 EVELYN AVENUE
MANSFIELD, OH 44902",2012-01-31,4,No,Government,,,EVELYN AVENUE HOME,False
LILJANA HOUSE,36G640,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1980 COLUMBIA ROAD
VALLEY CITY, OH 44280",330 483-1037,"1980 COLUMBIA ROAD
VALLEY CITY, OH 44280",2009-02-03,4,No,For Profit,,,LILJANA HOUSE,False
LAMSON HOUSE,36G641,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7325 LAMSON ROAD
OAKWOOD, OH 44146",440 786-8333,"7325 LAMSON ROAD
OAKWOOD, OH 44146",2009-04-17,8,No,Non-Profit,,,LAMSON HOUSE,False
SHC/PAT KEEL HOME,36G643,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1011 SOUTH COURT STREET
MEDINA, OH 44256",330 723-7259,"1011 SOUTH COURT STREET
MEDINA, OH 44256",2009-08-12,4,No,Non-Profit,,,SHC/PAT KEEL HOME,False
"RESIDENTIAL MANAGEMENT SYSTEMS, INC/CARINI",36G644,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"854 CARINI LANE
CINCINNATI, OH 45218",518 841-0990,"854 CARINI LANE
CINCINNATI, OH 45218",2009-08-07,8,No,For Profit,,,"RESIDENTIAL MANAGEMENT SYSTEMS, INC.-CARINI",False
GLOW HOUSE,36G645,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5355 TILE PLANT ROAD
NEW LEXINGTON, OH 43764",740 342-3343,"5355 TILE PLANT ROAD
NEW LEXINGTON, OH 43764",2009-10-23,8,No,Non-Profit,,,GLOW HOUSE,False
ECHOING HILLS RESIDENTIAL CENTER,36G646,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"36272 COUNTY ROAD 79
WARSAW, OH 43844",740 327-3325,"36272 COUNTY ROAD 79
WARSAW, OH 43844",2010-01-12,25,No,Non-Profit,,,ECHOING HILLS RESIDENTIAL CENTER,False
BOLIVAR GROUP HOME,36G647,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"10071 STATE ROUTE 212 NE
BOLIVAR, OH 44612",330 874-4049,"10071 STATE ROUTE 212 NE
BOLIVAR, OH 44612",2010-03-01,12,No,Non-Profit,,,BOLIVAR GROUP HOME,False
ZEIGLER EASTGATE,36G648,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2403 EASTGATE ROAD
TOLEDO, OH 43614",419 973-7629,"2403 EASTGATE ROAD
TOLEDO, OH 43614",2010-05-13,8,No,Non-Profit,"Vol-Merg, Close",2019-09-01,ZEIGLER EASTGATE,False
JOHN GRAY HOME,36G649,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2049/2075 JOHN GRAY ROAD
CINCINNATI, OH 45240",513 674-0384,"2049/2075 JOHN GRAY ROAD
CINCINNATI, OH 45240",2010-07-28,16,No,For Profit,,,JOHN GRAY HOME,False
PATHS TO INDEPENDENCE - CLEVELAND,36G650,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"837 CLEVELAND ROAD
RAVENNA, OH 44266",330 296-2851,"837 CLEVELAND ROAD
RAVENNA, OH 44266",2010-11-23,9,No,Non-Profit,,,PATHS TO INDEPENDENCE-CLEVELAND,False
AFFINITY PLACE HOME,36G651,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7750-7800 AFFINITY PLACE
MOUNT HEALTHY, OH 45231",513 297-3942,"7750-7800 AFFINITY PLACE
MOUNT HEALTHY, OH 45231",2010-11-24,16,No,For Profit,,,AFFINITY PLACE HOME,False
WALDEN RESIDENTIAL CENTER,36G652,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"20 FAIRVIEW ROAD
GENEVA, OH 44041",440 466-3942,"20 FAIRVIEW ROAD
GENEVA, OH 44041",2010-12-08,8,No,For Profit,,,WALDEN RESIDENTIAL CENTER,False
MONARCH LIFEWORKS,36G653,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"22001 FAIRMOUNT BLVD
SHAKER HEIGHTS, OH 44118",216 932-2800,"22001 FAIRMOUNT BLVD
SHAKER HEIGHTS, OH 44118",2011-01-14,8,No,Non-Profit,,,BELLEFAIRE JCB,False
SHC/PELL HOME,36G654,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7140 GREENWICH ROAD
WESTFIELD CENTER, OH 44251",330 887-1356,"7140 GREENWICH ROAD
WESTFIELD CENTER, OH 44251",2011-01-04,5,No,Non-Profit,,,SHC/PELL HOME,False
MONON AVENUE HOME,36G655,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"8240-8250 MONON AVENUE
CINCINNATI, OH 45216",513 316-7610,"8240-8250 MONON AVENUE
CINCINNATI, OH 45216",2011-01-05,16,No,For Profit,,,MONON AVENUE HOME,False
WELCOME HOUSE INC,36G656,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"26082 HILLIARD ROAD
WESTLAKE, OH 44145",216 736-2666,"26082 HILLIARD ROAD
WESTLAKE, OH 44145",2011-03-11,5,No,Non-Profit,,,"WELCOME HOUSE, INC./HILLIARD HOUSE",False
ASHTABULA CO RESIDENTIAL SERVICES MAPLES I,36G657,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2954 EAST CENTER STREET
KINGSVILLE, OH 44068",440 593-6027,"2954 EAST CENTER STREET
KINGSVILLE, OH 44068",2011-11-09,8,No,Non-Profit,,,ASHTABULA COUNTY RESIDENTIAL SERVICES-MAPLES I,False
ST CHARLES PLACE/ST JAMES PLACE,36G658,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"100-101 WEBER COURT
WELLINGTON, OH 44090",440 647-2088,"100-101 WEBER COURT
WELLINGTON, OH 44090",2012-09-07,10,No,For Profit,,,BrightSpring,True
BCS-WARNER AVENUE HOME,36G659,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"125 WARNER AVENUE
LOGAN, OH 43138",740 286-5039,"125 WARNER AVENUE
LOGAN, OH 43138",2012-09-27,6,No,Non-Profit,,,BUCKEYE COMMUNITY SERVICES-WARNER AVENUE HOME,False
RUTH & MATTHEW HOME,36G661,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"589 WEST MAIN STREET
GENEVA, OH 44041",440 466-9821,"589 WEST MAIN STREET
GENEVA, OH 44041",2012-11-21,11,No,For Profit,,,RUTH & MATTHEW HOME,False
LAFAYETTE MEADOWS FAMILY HOME,36G662,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"22060 PICKWICK STREET
W LAFAYETTE, OH 43845",740 545-6366,"22060 PICKWICK STREET
W LAFAYETTE, OH 43845",2013-03-31,8,No,Government,,,LAFAYETTE MEADOWS FAMILY HOME,False
CELEBRATION HOME,36G663,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"106 ELM STREET
GENEVA, OH 44041",440 466-5004,"106 ELM STREET
GENEVA, OH 44041",2012-12-27,5,No,For Profit,,,CELEBRATION HOME,False
VICTORY HOUSE,36G664,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1200 SAWYER DRIVE
GENEVA, OH 44041",440 466-1079,"1200 SAWYER DRIVE
GENEVA, OH 44041",2012-12-28,6,No,For Profit,,,VICTORY HOUSE,False
HAVEN HOME,36G665,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"10983 ABBEY ROAD
NORTH ROYALTON, OH 44133",440 652-6749,"10983 ABBEY ROAD
NORTH ROYALTON, OH 44133",2013-03-14,6,No,Non-Profit,,,HAVEN HOME,False
BLOSSOM HOUSE,36G666,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"10953 ABBEY ROAD
NORTH ROYALTON, OH 44133",440 652-6749,"10953 ABBEY ROAD
NORTH ROYALTON, OH 44133",2013-03-14,7,No,Non-Profit,,,BLOSSOM HOUSE,False
LOCKWOOD FAMILY HOME,36G667,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5278 LOCKWOOD ROAD
MADISON, OH 44057",440 428-0318,"5278 LOCKWOOD ROAD
MADISON, OH 44057",2013-06-28,8,No,For Profit,,,LOCKWOOD FAMILY HOME,False
CHILLICOTHE 1,36G668,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1695 ANDERSON STATION ROAD
CHILLICOTHE, OH 45601",614 425-6058,"1695 ANDERSON STATION ROAD
CHILLICOTHE, OH 45601",2013-06-12,8,No,For Profit,,,CHILLICOTHE GROUP HOME 1,False
CHILLICOTHE 2,36G669,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1699 ANDERSON STATION ROAD
CHILLICOTHE, OH 45601",614 425-6058,"1699 ANDERSON STATION ROAD
CHILLICOTHE, OH 45601",2013-06-12,8,No,For Profit,,,CHILLICOTHE GROUP HOME 2,False
WOODSIDE,36G670,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2243 CAMBRIAN WAY
MADISON, OH 44057",440 466-1678,"2243 CAMBRIAN WAY
MADISON, OH 44057",2013-08-27,5,No,For Profit,,,WOODSIDE,False
JOSHUA HOUSE,36G671,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4546 NORTH RIDGE ROAD EAST
GENEVA, OH 44041",440 466-1818,"4546 NORTH RIDGE ROAD EAST
GENEVA, OH 44041",2013-08-26,8,No,For Profit,,,JOSHUA HOUSE,False
MRSI/WAYNE STREET HOME,36G672,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"436 WEST WAYNE STREET
CELINA, OH 45822",419 586-4709,"436 WEST WAYNE STREET
CELINA, OH 45822",2013-08-08,8,No,Non-Profit,,,"MERCER RESIDENTIAL SERVICES, INC",False
KEMPER MEADOW,36G673,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1045 KEMPER MEADOW DRIVE
FOREST PARK, OH 45240",513 612-6500,"1045 KEMPER MEADOW DRIVE
FOREST PARK, OH 45240",2013-10-16,8,No,Non-Profit,,,GRACEWORKS ENHANCED LIVING - KEMPER MEADOW,False
WEST HEISLEY FAMILY HOME,36G674,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5422 WEST HEISLEY ROAD
MENTOR, OH 44060",440 352-2190,"5422 WEST HEISLEY ROAD
MENTOR, OH 44060",2014-08-18,7,No,For Profit,,,WEST HEISLEY,False
WALNUT STREET HOME,36G675,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"236 WALNUT STREET
GENEVA, OH 44041",440 466-1818,"236 WALNUT STREET
GENEVA, OH 44041",2014-01-30,8,No,For Profit,,,WALNUT STREET HOME,False
